Churn,tenure,Contract,MonthlyCharges
False,18,"One year",61.500
False,70,"Two year",20.050
False,33,"One year",20.100
False,1,"Month-to-month",49.900
False,3,"Two year",19.100
False,54,"Two year",110.450
False,7,"Month-to-month",71.350
False,70,"Two year",84.600
True,1,"Month-to-month",89.300
False,30,"Month-to-month",105.700
False,32,"One year",79.250
False,1,"Month-to-month",19.000
False,56,"Month-to-month",98.700
True,11,"Month-to-month",74.550
False,52,"Two year",109.300
False,12,"One year",19.700
False,29,"One year",35.600
False,33,"Two year",82.100
False,22,"Month-to-month",19.050
True,29,"Month-to-month",30.600
False,10,"Month-to-month",67.800
False,26,"One year",19.200
False,13,"Month-to-month",29.150
False,66,"One year",103.150
True,70,"One year",115.650
True,1,"Month-to-month",69.150
True,57,"Two year",95.250
False,58,"One year",105.200
True,1,"Month-to-month",80.000
True,3,"Month-to-month",19.800
True,10,"Month-to-month",98.500
True,56,"Month-to-month",73.850
False,22,"Month-to-month",89.100
False,72,"Two year",106.100
False,1,"Month-to-month",75.100
False,39,"Month-to-month",51.050
False,1,"Month-to-month",49.900
True,1,"Month-to-month",89.100
False,52,"Two year",91.600
True,10,"Month-to-month",98.500
False,4,"Month-to-month",49.250
False,70,"Two year",59.500
False,60,"Two year",19.950
False,8,"Month-to-month",64.400
True,10,"Month-to-month",102.100
False,3,"Month-to-month",19.650
False,64,"Two year",24.400
False,66,"Month-to-month",105.200
False,49,"One year",93.650
False,1,"Month-to-month",49.950
False,36,"Month-to-month",94.700
False,58,"One year",68.400
False,7,"Month-to-month",74.900
False,1,"Month-to-month",43.800
False,72,"Two year",116.050
False,35,"One year",81.600
True,28,"Month-to-month",94.500
False,30,"Month-to-month",100.400
False,52,"Month-to-month",93.250
False,72,"Two year",116.850
False,31,"Month-to-month",20.650
False,70,"One year",78.350
False,53,"Month-to-month",85.700
True,1,"Month-to-month",20.200
False,10,"Two year",20.150
True,1,"Month-to-month",25.700
False,29,"Month-to-month",19.850
False,59,"Two year",86.750
True,2,"Month-to-month",45.850
True,58,"One year",106.450
False,45,"Two year",73.850
False,12,"Month-to-month",81.450
True,12,"Month-to-month",89.400
False,33,"Month-to-month",44.550
True,9,"Month-to-month",74.650
True,7,"Month-to-month",89.750
False,66,"Two year",63.300
True,52,"Two year",96.250
False,49,"Month-to-month",40.650
False,61,"One year",49.700
False,24,"Two year",25.150
False,1,"Month-to-month",49.900
False,17,"One year",62.100
False,12,"Month-to-month",20.400
True,1,"Month-to-month",62.050
False,61,"One year",98.300
False,27,"One year",69.350
False,48,"One year",99.700
False,71,"Two year",99.000
False,4,"Month-to-month",58.500
False,61,"Month-to-month",106.200
False,31,"Month-to-month",104.350
True,32,"Month-to-month",84.150
False,30,"Month-to-month",106.400
False,55,"Month-to-month",20.000
False,42,"Month-to-month",20.350
True,70,"Two year",114.200
False,71,"Two year",23.900
False,43,"Two year",115.050
False,19,"Month-to-month",25.150
False,19,"One year",19.800
False,12,"Month-to-month",19.700
False,4,"Month-to-month",63.750
True,13,"Month-to-month",82.000
True,4,"Month-to-month",84.050
True,8,"Month-to-month",94.000
False,70,"Two year",90.050
False,68,"Two year",92.200
True,5,"Month-to-month",78.750
True,12,"Month-to-month",99.950
False,57,"One year",97.550
False,51,"Two year",19.950
False,4,"Month-to-month",55.200
False,70,"Two year",105.350
True,30,"Month-to-month",19.650
True,7,"Month-to-month",90.450
False,19,"Month-to-month",87.300
True,1,"Month-to-month",60.100
True,12,"Month-to-month",112.950
True,17,"Month-to-month",51.500
True,66,"Month-to-month",99.500
True,3,"Month-to-month",45.350
False,51,"One year",93.650
True,51,"Month-to-month",80.000
False,71,"Two year",19.850
True,35,"Month-to-month",75.350
False,11,"Month-to-month",51.100
True,2,"Month-to-month",76.400
True,26,"Month-to-month",95.000
False,60,"One year",23.950
False,62,"One year",81.450
False,12,"Month-to-month",45.000
True,4,"Month-to-month",75.350
False,45,"Month-to-month",93.900
True,1,"Month-to-month",45.150
False,8,"Month-to-month",20.700
True,2,"Month-to-month",75.900
False,68,"Two year",24.950
False,36,"Two year",106.050
False,1,"Month-to-month",19.550
True,42,"One year",33.550
True,5,"Month-to-month",89.800
True,10,"Month-to-month",84.700
True,68,"One year",83.000
True,20,"Month-to-month",94.550
False,29,"Two year",19.400
False,1,"Month-to-month",85.000
False,14,"Month-to-month",50.100
False,5,"Month-to-month",44.050
False,19,"Two year",20.500
False,71,"Two year",25.450
False,4,"Month-to-month",50.950
False,1,"Month-to-month",70.250
False,6,"Month-to-month",20.200
False,32,"Month-to-month",100.400
False,68,"Two year",91.700
True,33,"One year",93.800
False,63,"Month-to-month",109.850
False,53,"Two year",19.900
True,18,"Month-to-month",95.450
False,6,"Month-to-month",74.100
False,59,"Month-to-month",88.750
True,1,"Month-to-month",49.650
False,48,"One year",70.950
False,1,"Month-to-month",19.200
False,37,"Month-to-month",100.050
False,27,"Month-to-month",49.000
True,14,"Month-to-month",89.650
False,72,"Two year",75.100
True,3,"Month-to-month",79.400
False,70,"One year",108.150
False,12,"One year",19.800
False,23,"One year",20.450
False,23,"Month-to-month",69.500
False,40,"Month-to-month",93.400
False,11,"Month-to-month",45.200
False,42,"One year",19.800
True,34,"Month-to-month",78.300
False,12,"Month-to-month",76.600
False,71,"One year",95.650
False,39,"One year",25.250
False,58,"Month-to-month",66.800
False,61,"One year",19.100
False,19,"Month-to-month",66.400
False,61,"One year",107.750
True,12,"One year",59.800
False,16,"Two year",19.700
False,60,"Two year",61.400
False,52,"Month-to-month",61.350
False,17,"Month-to-month",69.000
True,9,"Month-to-month",80.850
False,63,"Two year",24.200
False,46,"One year",91.300
False,42,"One year",54.750
False,47,"Two year",19.750
False,51,"One year",90.350
False,45,"Two year",54.650
False,53,"One year",20.200
True,42,"Month-to-month",101.750
True,5,"Month-to-month",89.500
False,1,"Month-to-month",19.300
True,54,"Two year",109.750
True,1,"Month-to-month",19.450
False,2,"Month-to-month",44.450
False,64,"Month-to-month",94.250
False,10,"One year",40.250
False,34,"Month-to-month",50.200
False,32,"Month-to-month",79.500
True,4,"Month-to-month",93.500
False,54,"One year",94.750
True,47,"Month-to-month",70.550
False,11,"Two year",25.000
False,8,"Month-to-month",19.350
True,1,"Month-to-month",35.250
False,56,"Two year",115.850
False,34,"Month-to-month",24.700
False,1,"Month-to-month",75.350
True,9,"Month-to-month",55.350
False,46,"Month-to-month",98.850
False,60,"One year",59.800
False,22,"Month-to-month",89.750
False,39,"One year",19.900
False,2,"Month-to-month",20.300
False,35,"One year",20.050
False,25,"Month-to-month",20.800
True,1,"Month-to-month",79.550
False,18,"One year",20.350
False,3,"Month-to-month",50.500
False,66,"Two year",19.950
False,29,"Month-to-month",84.900
False,66,"Two year",25.100
False,8,"Month-to-month",45.450
False,45,"Month-to-month",70.050
True,1,"Month-to-month",25.200
False,18,"Month-to-month",71.100
True,29,"Month-to-month",95.900
False,72,"Two year",89.850
False,34,"One year",20.100
False,2,"Month-to-month",24.300
False,72,"Two year",114.650
False,10,"Month-to-month",20.550
False,51,"One year",106.800
False,28,"Month-to-month",85.450
False,13,"Two year",20.400
False,2,"Month-to-month",61.200
True,17,"Month-to-month",89.150
True,1,"Month-to-month",48.600
False,15,"Month-to-month",59.650
False,2,"Month-to-month",19.950
False,12,"Month-to-month",54.300
True,5,"Month-to-month",46.000
False,51,"One year",96.400
False,30,"Month-to-month",67.600
False,64,"One year",19.800
False,72,"Two year",80.450
False,5,"Month-to-month",25.450
False,72,"Two year",48.900
False,1,"Month-to-month",29.150
False,27,"Month-to-month",89.200
False,72,"Two year",24.050
True,1,"Month-to-month",69.550
False,30,"Two year",55.650
False,65,"Two year",94.550
False,61,"Two year",19.750
False,62,"Two year",89.100
False,45,"Month-to-month",107.750
True,1,"Month-to-month",74.200
False,52,"One year",50.950
False,24,"One year",20.250
False,70,"Two year",58.350
False,39,"Two year",19.850
False,42,"One year",25.050
False,20,"One year",68.700
False,72,"Two year",109.950
True,50,"Month-to-month",103.700
False,13,"Two year",20.850
False,22,"Month-to-month",85.350
False,1,"Month-to-month",50.150
True,1,"Month-to-month",70.150
False,7,"Month-to-month",50.300
False,8,"Month-to-month",60.000
False,8,"Month-to-month",20.350
False,64,"Two year",24.800
False,22,"Month-to-month",65.050
False,26,"Month-to-month",50.350
True,1,"Month-to-month",70.000
False,31,"One year",93.800
False,4,"Month-to-month",20.050
False,48,"Two year",20.650
True,40,"Month-to-month",39.300
False,71,"One year",66.800
False,36,"One year",75.550
False,1,"Month-to-month",74.600
True,41,"Month-to-month",98.400
False,21,"Month-to-month",20.500
True,11,"Month-to-month",74.350
False,58,"Month-to-month",79.800
True,12,"Month-to-month",80.850
False,29,"One year",20.350
True,2,"Month-to-month",104.400
False,11,"One year",54.600
True,69,"Month-to-month",89.950
False,64,"Two year",111.600
True,20,"Month-to-month",90.800
True,22,"Month-to-month",89.250
False,1,"Month-to-month",43.950
False,64,"Two year",90.600
False,39,"One year",24.200
False,39,"One year",58.600
True,48,"One year",106.100
True,22,"Month-to-month",89.400
False,24,"Two year",64.350
False,1,"Month-to-month",19.500
True,10,"Month-to-month",72.850
False,8,"Month-to-month",66.700
False,36,"Month-to-month",80.400
True,1,"Month-to-month",70.500
False,16,"One year",19.300
True,13,"Month-to-month",79.250
False,7,"Month-to-month",44.750
False,41,"One year",68.600
False,5,"Month-to-month",20.550
False,55,"One year",50.050
True,7,"Month-to-month",86.500
False,72,"Two year",25.250
False,72,"Two year",20.500
False,1,"Month-to-month",61.150
False,47,"One year",40.300
False,21,"One year",20.350
False,68,"Two year",95.100
False,58,"Month-to-month",92.850
False,33,"Month-to-month",100.600
False,33,"One year",20.100
True,1,"Month-to-month",20.150
False,56,"Month-to-month",89.700
False,49,"Two year",49.650
False,68,"Two year",110.250
False,72,"Two year",98.200
False,1,"Month-to-month",90.100
False,1,"Month-to-month",44.000
False,67,"Two year",19.650
False,45,"One year",113.300
False,72,"Two year",90.600
False,10,"One year",20.100
False,59,"Two year",20.200
False,22,"One year",100.050
False,30,"Month-to-month",49.900
False,52,"Two year",79.200
False,10,"Month-to-month",95.250
True,1,"Month-to-month",45.300
True,1,"Month-to-month",20.400
False,20,"One year",19.700
True,14,"Month-to-month",78.950
True,16,"Month-to-month",89.050
False,35,"Two year",23.300
False,72,"Two year",90.950
False,65,"Two year",59.800
False,7,"Month-to-month",34.200
True,1,"Month-to-month",46.000
True,1,"Month-to-month",73.000
True,3,"Month-to-month",75.050
True,2,"Month-to-month",79.750
False,23,"Two year",25.600
True,70,"One year",109.500
False,29,"Month-to-month",25.150
False,43,"Two year",19.650
False,18,"Month-to-month",58.400
False,71,"Two year",25.050
True,27,"Month-to-month",75.500
False,9,"Month-to-month",19.050
False,48,"Month-to-month",70.650
False,27,"One year",19.150
False,70,"Two year",92.200
False,58,"One year",107.750
False,60,"Two year",104.700
False,46,"Two year",108.650
True,1,"Month-to-month",20.500
True,66,"Month-to-month",99.500
True,1,"Month-to-month",81.950
False,8,"Two year",19.050
False,68,"Two year",19.350
True,18,"Month-to-month",33.500
True,11,"Month-to-month",99.550
True,1,"Month-to-month",84.300
False,46,"One year",101.100
False,8,"Two year",20.000
False,9,"Month-to-month",103.100
False,1,"Month-to-month",81.050
False,63,"Two year",102.600
False,18,"Month-to-month",19.000
True,1,"Month-to-month",74.600
True,13,"Month-to-month",99.000
True,7,"Month-to-month",79.300
False,18,"Month-to-month",85.600
False,37,"One year",58.750
True,12,"Month-to-month",106.700
True,43,"Month-to-month",49.050
False,63,"Month-to-month",108.750
False,6,"Two year",20.400
True,24,"Month-to-month",102.950
True,2,"Month-to-month",90.400
True,38,"Month-to-month",94.650
True,33,"One year",95.800
False,48,"Month-to-month",103.850
False,4,"Month-to-month",86.050
False,29,"Month-to-month",67.450
False,27,"One year",55.450
False,65,"Two year",84.200
False,31,"One year",81.700
False,49,"Month-to-month",100.850
False,72,"Two year",114.450
False,5,"Month-to-month",64.000
False,1,"Month-to-month",55.700
False,33,"Month-to-month",59.450
False,1,"Month-to-month",35.900
False,65,"Two year",26.000
False,60,"One year",80.550
False,63,"One year",84.000
True,3,"Month-to-month",70.400
False,55,"Month-to-month",51.650
False,68,"One year",105.750
False,72,"Two year",96.600
True,21,"Month-to-month",86.500
True,5,"Month-to-month",69.750
False,37,"Month-to-month",19.500
False,29,"One year",71.000
False,64,"Month-to-month",111.150
False,46,"Two year",20.050
True,7,"Month-to-month",76.450
False,23,"Month-to-month",79.350
False,68,"Two year",25.250
False,41,"One year",35.450
True,2,"Month-to-month",89.550
False,17,"Month-to-month",92.700
False,55,"Two year",19.350
False,5,"Month-to-month",49.400
False,68,"Two year",70.900
False,7,"Month-to-month",75.400
True,6,"Month-to-month",69.250
False,41,"Month-to-month",104.400
False,2,"Month-to-month",74.950
False,1,"Month-to-month",25.400
False,1,"Month-to-month",20.250
False,3,"Month-to-month",107.950
True,1,"Month-to-month",45.600
True,29,"Month-to-month",89.200
False,17,"One year",96.650
False,37,"Month-to-month",20.350
False,22,"Month-to-month",54.700
False,68,"Two year",88.150
False,72,"Two year",78.950
True,30,"Month-to-month",51.200
True,31,"Month-to-month",73.900
False,16,"Month-to-month",19.350
False,65,"Two year",25.750
True,5,"Month-to-month",67.950
False,55,"Month-to-month",73.100
False,1,"Month-to-month",50.750
False,33,"Month-to-month",95.000
False,30,"Month-to-month",104.100
False,25,"Month-to-month",55.550
True,3,"Month-to-month",35.450
True,4,"Month-to-month",50.700
False,1,"Month-to-month",21.100
True,14,"Month-to-month",89.800
True,25,"Month-to-month",70.950
False,25,"Month-to-month",20.150
False,72,"Two year",115.550
False,44,"One year",19.500
False,18,"Month-to-month",75.400
False,7,"Month-to-month",84.350
False,59,"Two year",72.100
False,70,"Two year",84.800
False,40,"Month-to-month",26.200
False,34,"Month-to-month",105.350
False,5,"Month-to-month",85.300
True,1,"Month-to-month",45.650
False,68,"One year",44.800
False,14,"Two year",19.700
False,19,"Month-to-month",89.950
True,4,"Month-to-month",68.650
False,67,"Two year",25.250
False,50,"Month-to-month",108.750
False,43,"One year",35.200
False,59,"Two year",19.300
False,27,"One year",20.100
True,22,"Month-to-month",61.150
False,40,"One year",63.900
True,37,"One year",99.200
True,15,"Month-to-month",79.750
False,28,"Month-to-month",54.900
True,13,"One year",75.300
False,5,"Month-to-month",20.050
False,54,"Two year",65.650
False,63,"Two year",39.350
False,20,"Month-to-month",20.050
True,46,"One year",105.200
False,72,"Two year",92.400
False,71,"Two year",25.600
False,32,"Month-to-month",19.450
False,71,"One year",105.900
False,71,"Two year",89.850
False,71,"Two year",65.150
False,22,"Month-to-month",69.700
True,12,"Month-to-month",96.000
False,68,"Two year",19.950
False,2,"Month-to-month",53.450
False,29,"Month-to-month",58.550
True,7,"Month-to-month",40.100
False,12,"Month-to-month",79.950
False,34,"One year",55.000
True,22,"Month-to-month",79.200
True,15,"Month-to-month",85.900
False,40,"Month-to-month",78.850
False,72,"Two year",94.450
False,72,"Two year",49.200
False,45,"Two year",73.550
False,72,"Two year",111.950
False,71,"Two year",89.300
False,18,"Month-to-month",59.100
True,47,"Month-to-month",85.300
False,68,"Two year",53.000
False,68,"Two year",80.650
True,1,"Month-to-month",84.850
False,34,"Month-to-month",60.850
False,24,"Month-to-month",79.650
False,58,"One year",89.850
True,7,"Month-to-month",84.800
True,1,"Month-to-month",50.800
True,7,"Month-to-month",51.000
False,37,"Month-to-month",90.000
False,52,"Two year",24.550
False,45,"Two year",20.000
